Time,Day_of_week,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Vehicle_movement,Cause_of_accident,Accident_severity
2024-03-08 17:30:00,Wednesday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Serious Injury
2024-03-08 17:30:00,Wednesday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Overspeed,Serious Injury
2024-03-08 08:40:00,Tuesday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Entering a junction,Driving under the influence of drugs,Slight Injury
2024-03-08 08:40:00,Tuesday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Entering a junction,Changing lane to the right,Slight Injury
2024-03-08 08:40:00,Tuesday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Entering a junction,Changing lane to the right,Slight Injury
2024-03-08 21:10:00,Monday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-08 21:10:00,Monday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-08 21:10:00,Monday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-08 07:16:00,Friday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,No distancing,Slight Injury
2024-03-08 07:16:00,Friday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,Overspeed,Slight Injury
2024-03-08 12:50:00,Friday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,No distancing,Slight Injury
2024-03-08 17:20:00,Friday,Office areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Driving carelessly,Slight Injury
2024-03-08 17:20:00,Friday,Office areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-08 10:50:00,Thursday,Other,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-08 10:50:00,Thursday,Other,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-08 11:52:00,Sunday,Recreational areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Other,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Serious Injury
2024-03-08 11:52:00,Sunday,Recreational areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Other,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Serious Injury
2024-03-08 21:42:00,Saturday,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,Other,No priority to vehicle,Serious Injury
2024-03-08 19:17:00,Monday,Office areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Collision with roadside objects,Going straight,Changing lane to the left,Serious Injury
2024-03-08 19:17:00,Monday,Office areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Collision with roadside objects,Going straight,Moving Backward,Serious Injury
2024-03-08 15:19:00,Friday,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,Driving carelessly,Slight Injury
2024-03-08 13:25:00,Monday,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-08 13:25:00,Monday,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No priority to pedestrian,Slight Injury
2024-03-08 13:25:00,Monday,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-08 13:25:00,Monday,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-08 14:30:00,Thursday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Overturning,Slight Injury
2024-03-08 19:57:00,Saturday,Other,other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,Going straight,No distancing,Serious Injury
2024-03-08 19:57:00,Saturday,Other,other,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,Going straight,Drunk driving,Serious Injury
2024-03-08 18:00:00,Monday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-08 18:00:00,Monday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,Going straight,No priority to pedestrian,Slight Injury
2024-03-08 13:25:00,Tuesday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-08 14:44:00,Tuesday,Other,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Other,Going straight,Changing lane to the left,Slight Injury
2024-03-08 14:44:00,Tuesday,Other,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Other,Going straight,Getting off the vehicle improperly,Slight Injury
2024-03-08 17:13:00,Sunday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Collision with roadside objects,Moving Backward,No distancing,Serious Injury
2024-03-08 17:13:00,Sunday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Collision with roadside objects,Moving Backward,Changing lane to the right,Serious Injury
2024-03-08 10:45:00,Friday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-08 10:45:00,Friday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-08 19:20:00,Monday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Driving at high speed,Slight Injury
2024-03-08 19:20:00,Monday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-08 01:15:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Unknown,Collision with roadside objects,Going straight,No distancing,Slight Injury
2024-03-08 01:15:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Unknown,Collision with roadside objects,Going straight,Changing lane to the right,Slight Injury
2024-03-08 18:22:00,Wednesday,Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-08 18:22:00,Wednesday,Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-08 14:45:00,Monday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,Changing lane to the right,Slight Injury
2024-03-08 10:50:00,Monday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,Driving carelessly,Slight Injury
2024-03-08 10:50:00,Monday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,Driving carelessly,Slight Injury
2024-03-08 16:41:00,Tuesday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,Changing lane to the right,Slight Injury
2024-03-08 16:41:00,Tuesday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,Overturning,Slight Injury
2024-03-08 14:45:00,Thursday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-08 14:45:00,Thursday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-08 16:55:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-08 16:55:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Overturning,Slight Injury
2024-03-08 14:40:00,Saturday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Going straight,Driving carelessly,Slight Injury
2024-03-08 14:40:00,Saturday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-08 11:05:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,T Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Driving at high speed,Slight Injury
2024-03-08 11:05:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,T Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-08 11:05:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,T Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Driving carelessly,Slight Injury
2024-03-08 17:23:00,Thursday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-08 17:23:00,Thursday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-08 09:15:00,Tuesday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No priority to pedestrian,Slight Injury
2024-03-08 09:15:00,Tuesday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-08 12:40:00,Wednesday,Office areas,Two-way (divided with broken lines road marking),Sharp reverse curve,Y Shape,Asphalt roads,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
