Time,Day_of_week,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Vehicle_movement,Cause_of_accident,Accident_severity
2024-03-10 22:00:00,Friday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Overtaking,No distancing,Slight Injury
2024-03-10 22:00:00,Friday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,Going straight,No distancing,Slight Injury
2024-03-10 08:30:00,Friday,Industrial areas,Undivided Two way,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Overtaking,Slight Injury
2024-03-10 17:20:00,Wednesday,Industrial areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads with some distress,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Driving under the influence of drugs,Slight Injury
2024-03-10 12:41:00,Tuesday,Church areas,Double carriageway (median),Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-10 12:41:00,Tuesday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-10 15:08:00,Saturday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,Going straight,Driving carelessly,Serious Injury
2024-03-10 06:33:00,Monday,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Rollover,Going straight,Moving Backward,Slight Injury
2024-03-10 06:33:00,Monday,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 08:45:00,Thursday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-10 08:45:00,Thursday,Industrial areas,Undivided Two way,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Slight Injury
2024-03-10 08:45:00,Thursday,Office areas,Undivided Two way,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,Driving at high speed,Slight Injury
2024-03-10 07:51:00,Thursday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Other,Driving under the influence of drugs,Slight Injury
2024-03-10 07:51:00,Thursday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Rollover,Going straight,Changing lane to the right,Slight Injury
2024-03-10 17:14:00,Wednesday,Residential areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Moving Backward,Driving carelessly,Slight Injury
2024-03-10 22:15:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Unknown,Vehicle with vehicle collision,Other,No distancing,Slight Injury
2024-03-10 22:15:00,Friday,Residential areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Unknown,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-10 22:15:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Unknown,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-10 15:31:00,Thursday,Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No distancing,Slight Injury
2024-03-10 23:16:00,Tuesday,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Other,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Getting off the vehicle improperly,Serious Injury
2024-03-10 23:16:00,Tuesday,School areas,other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Overtaking,Serious Injury
2024-03-10 15:32:00,Saturday,Hospital areas,other,Steep grade downward with mountainous terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,Going straight,Driving carelessly,Slight Injury
2024-03-10 15:32:00,Saturday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Driving under the influence of drugs,Slight Injury
2024-03-10 09:39:00,Saturday,School areas,Double carriageway (median),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 09:39:00,Saturday,Other,other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,Overturning,Slight Injury
2024-03-10 17:25:00,Thursday,Industrial areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Other,Driving under the influence of drugs,Slight Injury
2024-03-10 17:25:00,Thursday,Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Reversing,Changing lane to the right,Slight Injury
2024-03-10 17:00:00,Friday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Other,Changing lane to the left,Slight Injury
2024-03-10 17:00:00,Friday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Other,No distancing,Slight Injury
2024-03-10 17:00:00,Friday,Office areas,Double carriageway (median),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Reversing,No distancing,Slight Injury
2024-03-10 13:25:00,Sunday,Office areas,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Serious Injury
2024-03-10 06:11:00,Wednesday,Office areas,Double carriageway (median),Tangent road with flat terrain,Unknown,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 06:11:00,Wednesday,Residential areas,Double carriageway (median),Tangent road with flat terrain,Unknown,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 20:40:00,Sunday,Office areas,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Getting off the vehicle improperly,Serious Injury
2024-03-10 20:40:00,Sunday,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Turnover,Changing lane to the left,Serious Injury
2024-03-10 22:55:00,Saturday,Industrial areas,One way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the left,Serious Injury
2024-03-10 22:55:00,Saturday,Other,One way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,Going straight,No priority to vehicle,Serious Injury
2024-03-10 22:55:00,Saturday,Office areas,Double carriageway (median),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Serious Injury
2024-03-10 17:50:00,Thursday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-10 09:23:00,Sunday,Other,Double carriageway (median),Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,Changing lane to the left,Slight Injury
2024-03-10 09:23:00,Sunday,Office areas,Double carriageway (median),Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-10 00:56:00,Thursday,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Driving under the influence of drugs,Serious Injury
2024-03-10 00:56:00,Thursday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Turnover,Driving carelessly,Serious Injury
2024-03-10 08:05:00,Thursday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,Going straight,No distancing,Slight Injury
2024-03-10 08:05:00,Thursday,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Rollover,Going straight,No priority to vehicle,Slight Injury
2024-03-10 19:30:00,Thursday,Recreational areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Slight Injury
2024-03-10 19:30:00,Thursday,Church areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Slight Injury
2024-03-10 16:47:00,Friday,Recreational areas,other,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the left,Slight Injury
2024-03-10 16:47:00,Friday,School areas,other,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 16:47:00,Friday,Church areas,Double carriageway (median),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,Driving carelessly,Slight Injury
2024-03-10 14:28:00,Tuesday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Going straight,Driving under the influence of drugs,Slight Injury
2024-03-10 12:35:00,Saturday,Residential areas,One way,Steep grade downward with mountainous terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,Changing lane to the right,Slight Injury
2024-03-10 12:35:00,Saturday,Other,One way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Slight Injury
2024-03-10 01:20:00,Sunday,Other,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,Going straight,Changing lane to the right,Slight Injury
2024-03-10 01:20:00,Sunday,Industrial areas,One way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Moving Backward,Driving to the left,Slight Injury
2024-03-10 01:20:00,Sunday,Church areas,other,Steep grade downward with mountainous terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,Going straight,Moving Backward,Slight Injury
2024-03-10 15:30:00,Thursday,Office areas,other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,Other,No priority to vehicle,Slight Injury
2024-03-10 15:30:00,Thursday,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,Other,No distancing,Slight Injury
2024-03-10 14:50:00,Wednesday,Office areas,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Collision with pedestrians,Going straight,Driving carelessly,Slight Injury
2024-03-10 14:50:00,Wednesday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Collision with pedestrians,Going straight,Changing lane to the left,Slight Injury
2024-03-10 16:20:00,Saturday,Office areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Serious Injury
2024-03-10 16:30:00,Monday,Other,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Going straight,No priority to vehicle,Slight Injury
2024-03-10 16:30:00,Monday,Industrial areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,Other,No distancing,Slight Injury
2024-03-10 11:50:00,Friday,Residential areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Unknown,Rollover,Going straight,Driving to the left,Slight Injury
2024-03-10 11:50:00,Friday,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Unknown,Vehicle with vehicle collision,Getting off,Driving carelessly,Slight Injury
2024-03-10 17:11:00,Sunday,Other,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,Going straight,Driving carelessly,Slight Injury
